date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:40:50	97216/97216	---M--	200	added ('OK')	image/jpeg	etag:%226607e0-17bc0-59ff4fbce6f40%22	https://www.ecchouk.co.uk/assets/img/australia/Cost-of-Education.jpg	D:/Second/www.ecchouk.co.uk/assets/img/australia/Cost-of-Education.jpg	(from https://www.ecchouk.co.uk/study-in-australia)
09:40:51	107323/107323	---M--	200	added ('OK')	image/jpeg	etag:%226607e3-1a33b-59ff4fbecf3c0%22	https://www.ecchouk.co.uk/assets/img/australia/Scholarships-to-Study.jpg	D:/Second/www.ecchouk.co.uk/assets/img/australia/Scholarships-to-Study.jpg	(from https://www.ecchouk.co.uk/study-in-australia)
09:40:51	164688/164688	---M--	200	added ('OK')	image/jpeg	etag:%226607f3-28350-59ff4faf8cfc0%22	https://www.ecchouk.co.uk/assets/img/study-in-germany.jpg	D:/Second/www.ecchouk.co.uk/assets/img/study-in-germany.jpg	(from https://www.ecchouk.co.uk/study-in-germany)
09:40:51	106364/106364	---M--	200	added ('OK')	image/jpeg	etag:%22680e52-19f7c-59ff4fed8a200%22	https://www.ecchouk.co.uk/assets/img/germany/International-Students.jpg	D:/Second/www.ecchouk.co.uk/assets/img/germany/International-Students.jpg	(from https://www.ecchouk.co.uk/study-in-germany)
09:40:51	117136/117136	---M--	200	added ('OK')	image/jpeg	etag:%22680e55-1c990-59ff4fee7e440%22	https://www.ecchouk.co.uk/assets/img/germany/why-study-in-germany.jpg	D:/Second/www.ecchouk.co.uk/assets/img/germany/why-study-in-germany.jpg	(from https://www.ecchouk.co.uk/study-in-germany)
09:40:51	106720/106720	---M--	200	added ('OK')	image/jpeg	etag:%22680e53-1a0e0-59ff4fed8a200%22	https://www.ecchouk.co.uk/assets/img/germany/Qualifying-Exams-and-Coaching.jpg	D:/Second/www.ecchouk.co.uk/assets/img/germany/Qualifying-Exams-and-Coaching.jpg	(from https://www.ecchouk.co.uk/study-in-germany)
09:40:52	91114/91114	---M--	200	added ('OK')	image/jpeg	etag:%22680e51-163ea-59ff4fec95fc0%22	https://www.ecchouk.co.uk/assets/img/germany/Cost-of-Education.jpg	D:/Second/www.ecchouk.co.uk/assets/img/germany/Cost-of-Education.jpg	(from https://www.ecchouk.co.uk/study-in-germany)
09:40:52	112033/112033	---M--	200	added ('OK')	image/jpeg	etag:%22680e54-1b5a1-59ff4fee7e440%22	https://www.ecchouk.co.uk/assets/img/germany/Scholarships-to-Study.jpg	D:/Second/www.ecchouk.co.uk/assets/img/germany/Scholarships-to-Study.jpg	(from https://www.ecchouk.co.uk/study-in-germany)
09:40:52	38014/38014	---M--	200	added ('OK')	image/jpeg	etag:%226607e8-947e-59ff4fa6f7b80%22	https://www.ecchouk.co.uk/assets/img/contact-background.jpg	D:/Second/www.ecchouk.co.uk/assets/img/contact-background.jpg	(from https://www.ecchouk.co.uk/contact)
09:40:53	2395635/2395635	---M--	200	added ('OK')	image/jpeg	etag:%226a0ec5-248df3-59ff503328640%22	https://www.ecchouk.co.uk/assets/img/slider/slider-4.jpg	D:/Second/www.ecchouk.co.uk/assets/img/slider/slider-4.jpg	(from https://www.ecchouk.co.uk/contact)
